internal_id,Indicator,indicator_id,measurement_type_id,Measure,how_calculated,display_type_id,DisplayType_desc,source_id,Source,SourceDescription,public_display_flag
,,,,,<p>&nbsp;</p>,,,,,,
,,,,,"<p>Notes: The coding system used to represent diagnoses changed in October 2015. Cases admitted before October 1, 2015 are represented by International Classification of Diseases (ICD), 9th Edition, Clinical Modification (ICD-9-CM) codes&nbsp;992.0-992.9, E900.0 or E900.9. Cases admitted on or after October 1, 2015, are represented by the ICD, 10th Edition, Clinical Modification (ICD-10-CM) codes&nbsp;T67, X30, X32.&nbsp; Cases with diagnoses represented by ICD-9-CM code E900.1 (if admitted before October 1, 2015) or ICD-10-CM code W92 (if admitted on or after October 1, 2015) were excluded. Because of the October 1, 2015 change in diagnostic codes from ICD-9-CM to ICD-10-CM, changes in numbers and rates over time should be interpreted with caution because they may be in part due to changes in the coding system.&nbsp;</p>",,,,,,
,,,,,<p>&nbsp;</p>,,,,,,
2077,Esophageal Cancer,541,98,Average Annual Number - Total,<p>Average annual number of residents diagnosed with esophageal cancer&nbsp;over the 5 year period.</p>,10,,12,NYS CR,New York State Cancer Registry,Y
2077,Esophageal Cancer,542,32,Average Annual Number - Females,<p>Average annual number of female residents diagnosed with&nbsp;esophageal cancer&nbsp;over the 5 year period.</p>,10,,12,NYS CR,New York State Cancer Registry,Y
2077,Esophageal Cancer,543,31,Average Annual Number - Males,<p>Average annual number of male residents diagnosed with&nbsp;esophageal cancer&nbsp;over the 5 year period.</p>,10,,12,NYS CR,New York State Cancer Registry,Y
2077,Esophageal Cancer,544,99,Age Adjusted Rate - Total,"<p>Average&nbsp;annual&nbsp;number of residents diagnosed with&nbsp;esophageal cancer&nbsp;over the 5 year period, divided by the corresponding age-specific intercensal population estimates (from NYS DOH). The resulting age-specific rates are multiplied by the proportion of the US Census 2000 standard population in each age group. Average age-adjusted rate is the sum of these weighted rates; expressed as cases per 100,000 residents.</p>",22,"per 100,000",12,NYS CR,New York State Cancer Registry,Y
2077,Esophageal Cancer,545,34,Age Adjusted Rate - Females,"<p>Average&nbsp;annual&nbsp;number of female residents diagnosed with&nbsp;esophageal cancer&nbsp;over the 5 year period, divided by the corresponding age-specific intercensal population estimates (from NYS DOH). The resulting age-specific rates are multiplied by the proportion of the US Census 2000 standard population in each age group. Average age-adjusted rate is the sum of these weighted rates; expressed as cases per 100,000 female residents.</p>",22,"per 100,000",12,NYS CR,New York State Cancer Registry,Y
2077,Esophageal Cancer,546,33,Age Adjusted Rate - Males,"<p>Average&nbsp;annual&nbsp;number of male residents diagnosed with&nbsp;esophageal cancer over the 5 year period, divided by the corresponding age-specific intercensal population estimates (from NYS DOH). The resulting age-specific rates are multiplied by the proportion of the US Census 2000 standard population in each age group. Average age-adjusted rate is the sum of these weighted rates; expressed as cases per 100,000 male residents.</p>",22,"per 100,000",12,NYS CR,New York State Cancer Registry,Y
2084,Heat Events,549,170,Days Reaching 90 Degrees,Count of days per year with a maximum temperature or heat index of at least 90 degrees Fahrenheit measured at the LaGuardia Airport weather station.,10,,39,NWS,National Weather Service,Y
2084,Heat Events,550,171,Days Reaching 95 Degrees,Count of days per year with a maximum temperature or heat index of at least 95 degrees Fahrenheit measured at the LaGuardia Airport weather station.,10,,39,NWS,National Weather Service,Y
2084,Heat Events,551,172,Days Reaching 100 Degrees,Count of days per year with a maximum temperature or heat index of at least 100 degrees Fahrenheit measured at the LaGuardia Airport weather station.,10,,39,NWS,National Weather Service,Y
2084,Heat Events,553,175,Two or More Days Reaching 95 Degrees or More,Number of events per year with a maximum daily temperature or heat index of at least 95 degrees Fahrenheit for two consecutive days or longer measured at the LaGuardia Airport weather station.,10,,39,NWS,National Weather Service,Y
2084,Heat Events,554,173,Maximum Consecutive Days Reaching 90 Degrees,"Duration in consecutive days of longest event per year with maximum daily temperatures or heat indices reaching at least 90 degrees Fahrenheit on each day, measured at the LaGuardia Airport weather station.",10,,39,NWS,National Weather Service,Y
2086,Bicycle Injury Hospitalizations,557,2,Number,<p>Number of NYC nonfatal hospitalizations related to bicycle injuries among all ages was identified using the following ICD10-CM injury codes: V01-V99. Only live discharges and initial encounters are included. Citywide totals include both NYC residents and non-residents.</p>,10,,84,SPARCS 3,"New York State Statewide Planning and Research Cooperative System (SPARCS), 2016, updated January 2018.",Y
2086,Bicycle Injury Hospitalizations,675,28,Age-Adjusted Rate,"<p>Counts were calculated as described above and summed within five age groups (0-17, 18-24, 25-44, 45-64, 65+) and divided by the population in each age group, using NYC DOHMH intercensal estimates; quotients are multiplied by the proportion of the 2000 US population in each age group. Age-adjusted rate is the sum of the weighted age-specific rates, expressed as cases per 100,000 residents.</p>",9,"per 100,000 residents",85,SPARCS; DOHMH population estimates 3,"New York State Statewide Planning and Research Cooperative System (SPARCS) inpatient data 2016, updated January 2018. NYC DOHMH population estimates, modified from US Census Bureau interpolated intercensal population estimates, 2018, updated September 2019. ",Y
2087,Kidney and Renal Pelvis Cancer,559,32,Average Annual Number - Females,<p>Average annual number of female residents diagnosed with&nbsp;cancer of the kidney and/or renal pelvis&nbsp;over the 5 year period.</p>,10,,12,NYS CR,New York State Cancer Registry,Y
2087,Kidney and Renal Pelvis Cancer,560,31,Average Annual Number - Males,<p>Average annual number of male residents diagnosed with&nbsp;cancer of the kidney and/or renal pelvis&nbsp;over the 5 year period.</p>,10,,12,NYS CR,New York State Cancer Registry,Y
2087,Kidney and Renal Pelvis Cancer,561,98,Average Annual Number - Total,<p>Average annual number of residents diagnosed with cancer of the kidney and/or renal pelvis&nbsp;over the 5 year period.</p>,10,,12,NYS CR,New York State Cancer Registry,Y
2087,Kidney and Renal Pelvis Cancer,562,34,Age Adjusted Rate - Females,"<p>Average&nbsp;annual&nbsp;number of female residents diagnosed with&nbsp;cancer of the kidney and/or renal pelvis&nbsp;over the 5 year period, divided by the corresponding age-specific intercensal population estimates (from NYS DOH). The resulting age-specific rates are multiplied by the proportion of the US Census 2000 standard population in each age group. Average age-adjusted rate is the sum of these weighted rates; expressed as cases per 100,000 female residents.</p>",9,"per 100,000 residents",12,NYS CR,New York State Cancer Registry,Y
2087,Kidney and Renal Pelvis Cancer,563,33,Age Adjusted Rate - Males,"<p>Average&nbsp;annual&nbsp;number of male residents diagnosed with&nbsp;cancer of the kidney and/or renal pelvis over the 5 year period, divided by the corresponding age-specific intercensal population estimates (from NYS DOH). The resulting age-specific rates are multiplied by the proportion of the US Census 2000 standard population in each age group. Average age-adjusted rate is the sum of these weighted rates; expressed as cases per 100,000 male residents.</p>",9,"per 100,000 residents",12,NYS CR,New York State Cancer Registry,Y
2087,Kidney and Renal Pelvis Cancer,564,99,Age Adjusted Rate - Total,"<p>Average&nbsp;annual&nbsp;number of residents diagnosed with&nbsp;cancer of the kidney and/or renal pelvis&nbsp;over the 5 year period, divided by the corresponding age-specific intercensal population estimates (from NYS DOH). The resulting age-specific rates are multiplied by the proportion of the US Census 2000 standard population in each age group. Average age-adjusted rate is the sum of these weighted rates; expressed as cases per 100,000 residents.</p>",9,"per 100,000 residents",12,NYS CR,New York State Cancer Registry,Y
2088,Larynx Cancer,565,32,Average Annual Number - Females,<p>Average annual number of female residents diagnosed with&nbsp;larynx cancer&nbsp;over the 5 year period.</p>,10,,12,NYS CR,New York State Cancer Registry,Y
2088,Larynx Cancer,566,31,Average Annual Number - Males,<p>Average annual number of male residents diagnosed with&nbsp;larynx cancer&nbsp;over the 5 year period.</p>,10,,12,NYS CR,New York State Cancer Registry,Y
2088,Larynx Cancer,567,98,Average Annual Number - Total,<p>Average annual number of residents diagnosed with larynx cancer&nbsp;over the 5 year period.</p>,10,,12,NYS CR,New York State Cancer Registry,Y
2088,Larynx Cancer,568,34,Age Adjusted Rate - Females,"<p>Average&nbsp;annual&nbsp;number of female residents diagnosed with&nbsp;larynx cancer&nbsp;over the 5 year period, divided by the corresponding age-specific intercensal population estimates (from NYS DOH). The resulting age-specific rates are multiplied by the proportion of the US Census 2000 standard population in each age group. Average age-adjusted rate is the sum of these weighted rates; expressed as cases per 100,000 female residents.</p>",9,"per 100,000 residents",12,NYS CR,New York State Cancer Registry,Y
2088,Larynx Cancer,569,33,Age Adjusted Rate - Males,"<p>Average&nbsp;annual&nbsp;number of male residents diagnosed with&nbsp;larynx cancer over the 5 year period, divided by the corresponding age-specific intercensal population estimates (from NYS DOH). The resulting age-specific rates are multiplied by the proportion of the US Census 2000 standard population in each age group. Average age-adjusted rate is the sum of these weighted rates; expressed as cases per 100,000 male residents.</p>",9,"per 100,000 residents",12,NYS CR,New York State Cancer Registry,Y
2088,Larynx Cancer,570,99,Age Adjusted Rate - Total,"<p>Average&nbsp;annual&nbsp;number of residents diagnosed with&nbsp;larynx cancer&nbsp;over the 5 year period, divided by the corresponding age-specific intercensal population estimates (from NYS DOH). The resulting age-specific rates are multiplied by the proportion of the US Census 2000 standard population in each age group. Average age-adjusted rate is the sum of these weighted rates; expressed as cases per 100,000 residents.</p>",9,"per 100,000 residents",12,NYS CR,New York State Cancer Registry,Y
