internal_id,Indicator,indicator_id,measurement_type_id,Measure,how_calculated,display_type_id,DisplayType_desc,source_id,Source,SourceDescription,public_display_flag
2043,Disinfection By-Product in Drinking Water (HAA5),859,,Qtr maximum allowable contaminant level (MCL),"The highest level of total haloacetic acids (five) (HAA5) that is allowed in drinking water, according to regulatory standards.",10,,38,US EPA,United States Environmental Protection Agency (EPA),Y
2043,Disinfection By-Product in Drinking Water (HAA5),860,,Quarterly average concentration,"Samples are collected from the drinking water distribution system, and concentrations of trichloroacetic acid, dichloroacetic acid, monochloroacetic acid, dibromoacetic acid and monobromoacetic acid are summed within samples to derive a measure of total haloacetic acids (five) (HAA5). If a concentration is below the limit of detection (LOD), a value equal to one half the LOD is assigned. Total concentrations are averaged for each quarter.",47,µg/L,35,NYS SDWIS,New York State Safe Drinking Water Information System,Y
2044,Arsenic in Drinking Water,435,,Annual average concentration,"Samples are collected from entry points to the drinking water distribution system. Due to low levels of arsenic in NYC drinking water, samples may not be required every year; the most recent available sample result is used to calculate the average. If a concentration is below the limit of detection (LOD), a value equal to one half the LOD is assigned. Total concentrations are averaged over the year.",47,µg/L,35,NYS SDWIS,New York State Safe Drinking Water Information System,Y
2044,Arsenic in Drinking Water,436,,Maximum concentration,"Samples are collected from entry points to the drinking water distribution system. Due to low levels of arsenic in NYC drinking water, samples may not be required every year; the most recent available sample result is used to calculate the maximum concentration. If a concentration is below the limit of detection (LOD), a value equal to one half the LOD is assigned. The maximum total concentration is identified for each year.",47,µg/L,35,NYS SDWIS,New York State Safe Drinking Water Information System,Y
2044,Arsenic in Drinking Water,437,,Number (samples),Number of samples collected from entry points to the distribution system. ,10,,35,NYS SDWIS,New York State Safe Drinking Water Information System,Y
2044,Arsenic in Drinking Water,438,,Number (sample locations),Number of sampling locations.,10,,35,NYS SDWIS,New York State Safe Drinking Water Information System,Y
2044,Arsenic in Drinking Water,528,,Maximum allowable contaminant level (MCL),The highest level of arsenic that is allowed in drinking water according to regulatory standards.,47,µg/L,38,US EPA,United States Environmental Protection Agency (EPA),Y
2046,Asthma Emergency Department Visits (Children 5 to 14 Yrs Old),452,2,Number,"Number of asthma-related emergency department (ED) visits among NYC resident children aged 5 to 14 years. An ED visit is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015. Because the ICD systems are similar in how they classify childhood asthma, data can be compared across years.",10,,2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
2046,Asthma Emergency Department Visits (Children 5 to 14 Yrs Old),455,1,Estimated annual rate,"Number of asthma-related emergency department (ED) visits among NYC resident children aged 5 to 14 years, divided by the population of children 5 to 14 years old, using NYC DOHMH intercensal estimates; expressed as cases per 10,000 residents. An ED visit is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015. Because the ICD systems are similar in how they classify childhood asthma, data can be compared across years.",17,"per 10,000",2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
2048,Asthma Emergency Department Visits (Children 0 to 4 Yrs Old),459,2,Number,"Number of asthma-related emergency department (ED) visits among NYC resident children up to 4 years old. ED visits include both patients who are treated and released in the ED (outpatients) and who are admitted as inpatients through the emergency department. An ED visit is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015. Because the ICD systems are similar in how they classify childhood asthma, data can be compared across years.",10,,2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
2048,Asthma Emergency Department Visits (Children 0 to 4 Yrs Old),460,1,Estimated annual rate,"Number of asthma-related emergency department (ED) visits among NYC resident children up to 4 years old, divided by the population of children up to 4 years old, using NYC DOHMH intercensal estimates; expressed as cases per 10,000 residents. ED visits include both patients who are treated and released in the ED (outpatients) and who are admitted as inpatients through the emergency department. An ED visit is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015. Because the ICD systems are similar in how they classify childhood asthma, data can be compared across years.",17,"per 10,000",2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
2049,Access to Alcohol,462,,Number (retail),Number of alcohol outlets with licenses allowing any alcohol to be purchased for off-premise consumption,10,,36,NYS Liquor Authority,New York State Liquor Authority,Y
2049,Access to Alcohol,463,,Density (retail),"Number of alcohol outlets with licenses allowing any alcohol to be purchased for off-premise consumption divided by the population, using NYC DOHMH intercensal estimates; expressed as retail outlets per 100,000 residents",,"per 100,000",36,NYS Liquor Authority,New York State Liquor Authority,Y
2049,Access to Alcohol,464,132,Number (service),Number of alcohol outlets with licenses allowing any alcohol to be purchased for on-premise consumption,10,,36,NYS Liquor Authority,New York State Liquor Authority,Y
2049,Access to Alcohol,465,134,Density (service),"Number of alcohol outlets with licenses allowing any alcohol to be purchased for on-premise consumption divided by the population, using NYC DOHMH intercensal estimates; expressed as service outlets per 100,000 residents ",,"per 100,000",36,NYS Liquor Authority,New York State Liquor Authority,Y
2050,Adults Reporting Heavy Drinking,466,2,Number,"Estimated number of adult males who reported having more  than 2 alcoholic beverages per day and adult woman having more than 1 drink per day, rounded to the nearest 1,000. Adults are age 18 years and older.",10,,1,NYC CHS,New York City Community Health Survey (CHS),Y
2050,Adults Reporting Heavy Drinking,467,5,Percent,"Estimated number of adult males who reported having more  than 2 alcoholic beverages per day and adult woman having more than 1 drink per day, divided by all adults in the area; expressed as percent. Adults are age 18 years and older. ",10,,1,NYC CHS,New York City Community Health Survey (CHS),Y
2051,Adults Who Binge Drink,469,2,Number,"Estimated number of adults who reported having 5 or more alcoholic beverages on one occasion in the past 30 days, rounded to the nearest 1,000. Note that as of 2011, quantity for women was changed to 4 or more beverages. ",10,,1,NYC CHS,New York City Community Health Survey (CHS),Y
